Ticker,Name,Country,Financial Currency,Sector Key,Industry Key,Market Cap,Market Cap History,Stock Price,Dividends,Current Asset,Non Current Asset,Total Liabilities,Net Income,ROIC,Final Value,Margin
251270.KS,Netmarble Corporation,South Korea,KRW,N/A,N/A,5383103447040,"[5383103447040, 4891495620000.0, 6620315680000.0, 11266007500000.0]","[65700.0, 59700.0, 80800.0, 137500.0]","[0.0, 0.0, 0.0, 0.0]","[905788023100.0, 997344674250.0, 1962570156090.0, 1820718616640.0]","[7010077366180.0, 7938229041600.0, 8701212917600.0, 6402710199030.0]","[2836820600750.0, 3313765261200.0, 4656124187350.0, 2572832681500.0]","[-255670899770.0, -819182306260.0, 240243795510.0, 312951010160.0]","[NaN, NaN, 0.033509601737627334, 0.054241666228155204]",,
117580.KS,"Daesung Energy Co., Ltd.",South Korea,KRW,N/A,N/A,245838282752,"[245838282752, 236320205000.0, 375284100000.0, 161535330000.0]","[9040.0, 8690.0, 13800.0, 5940.0]","[0.0, 0.0, 0.0, 0.0]","[274998084870.0, 304783692460.0, 232683598860.0, 202989945600.0]","[528200073620.0, 529706265730.0, 509795935780.0, 499127016500.0]","[483594707410.0, 520696425280.0, 425136420560.0, 387705959100.0]","[14937263670.0, -755414340.0, 11912931280.0, 14131080850.0]","[0.04251476885247983, NaN, 0.03415638660730154, 0.04073825335838836]",,
013570.KS,DY Corporation,South Korea,KRW,N/A,N/A,139134287872,"[139134287872, 148755276000.0, 215608808000.0, 146288356000.0]","[5640.0, 6030.0, 8740.0, 5930.0]","[0.0, 0.0, 0.0, 0.0]","[590153626140.0, 537055426750.0, 533995612340.0, 462943478380.0]","[340091126480.0, 324027606200.0, 325976942590.0, 332661786300.0]","[399687967320.0, 356698974010.0, 361846877290.0, 328425724540.0]","[18169648690.0, -4318413850.0, -7016572430.0, -11703381770.0]","[0.08460284383519186, 0.021478242735173108, 0.026143725843218092, 0.007699650049929096]",307920413527.82275,2.2131166820007855
020150.KS,Lotte Energy Materials Corporation,South Korea,KRW,N/A,N/A,2227151568896,"[2227151568896, 2628315600000.0, 4371303840000.0, 3001813080000.0]","[48300.0, 57000.0, 94800.0, 65100.0]","[0.0, 0.0, 0.0, 0.0]","[1261999605050.0, 1436348000820.0, 959410929420.0, 518895364770.0]","[1130247002880.0, 993931801050.0, 794154162000.0, 562114624190.0]","[426413928090.0, 440193361460.0, 404284924960.0, 227381589040.0]","[-32544101670.0, 43826759690.0, 62774868610.0, 42734536380.0]","[NaN, 0.03623217659892352, 0.05641706701144913, 0.06823706345367643]",,
071840.KS,"LOTTE Himart Co.,Ltd.",South Korea,KRW,N/A,N/A,222796791808,"[222796791808, 274620759000.0, 503201475000.0, 868745535000.0]","[9630.0, 11870.0, 21750.0, 37550.0]","[0.0, 0.0, 0.0, 0.0]","[660763364000.0, 658469714440.0, 682918141950.0, 988776857830.0]","[1709917582190.0, 1805749359790.0, 2260626751100.0, 2360413518320.0]","[1120890821760.0, 1168922511870.0, 1116187301330.0, 1423236080120.0]","[-35368734880.0, -527891084360.0, -57451960340.0, 28721345990.0]","[NaN, NaN, NaN, 0.015009667162241015]",,
035150.KS,"BAIKSAN Co,. Ltd",South Korea,KRW,N/A,N/A,319072501760,"[319072501760, 175599900000.0, 246456000000.0, 206847000000.0]","[14500.0, 7980.0, 11200.0, 9400.0]","[0.0, 0.0, 0.0, 0.0]","[208786779540.0, 205877238950.0, 209784107870.0, 176587651210.0]","[143133687420.0, 132996232930.0, 120378465350.0, 114509681490.0]","[143460405250.0, 158716154780.0, 183147956680.0, 168664435420.0]","[41277281480.0, 45287347680.0, 19167631760.0, -15731733400.0]","[0.1569435048442726, 0.18072865142652902, 0.08509720036634187, NaN]",822717686484.9517,2.578466279440726
028050.KS,"Samsung E&A Co., Ltd.",South Korea,KRW,N/A,N/A,4655000059904,"[4655000059904, 5919200000000.0, 4615800000000.0, 3802400000000.0]","[23750.0, 30200.0, 23550.0, 19400.0]","[0.0, 0.0, 0.0, 0.0]","[5965342032530.0, 5947655470530.0, 4442487368670.0, 3135849998310.0]","[1836056580580.0, 1901067752180.0, 1616235028190.0, 1619725904770.0]","[4503060317140.0, 5271682815750.0, 4098204678530.0, 3173840384710.0]","[753818478390.0, 664929108690.0, 372366098360.0, 252500809230.0]","[0.1983727545681224, 0.20768957582472525, 0.1734867999430782, 0.14119640603534517]",19917054767425.754,4.278636844493725
006400.KS,"Samsung SDI Co., Ltd.",South Korea,KRW,N/A,N/A,27063819960320,"[27063819960320, 46457501000000.0, 39979624100000.0, 41550018500000.0]","[408500.0, 710000.0, 611000.0, 635000.0]","[0.0, 0.0, 0.0, 0.0]","[9187029193260.0, 9651702375320.0, 7444907068200.0, 5657405165390.0]","[24851830999700.0, 20605822795790.0, 18388285928730.0, 15876827101440.0]","[14131610215440.0, 13040023014990.0, 10636493682080.0, 8175305378710.0]","[2009207126300.0, 1952148535520.0, 1169801394610.0, 574723493870.0]","[0.09468813042683943, 0.09750472844952908, 0.06696720975710752, 0.04058501883083914]",14445761846737.586,0.5337665513559225
006110.KS,"Sam-A Aluminium Company, Limited",South Korea,KRW,N/A,N/A,1044544880640,"[1044544880640, 1160768910000.0, 342787270000.0, 173600420000.0]","[71000.0, 78900.0, 23300.0, 11800.0]","[0.0, 0.0, 0.0, 0.0]","[189503583140.0, 129950354050.0, 99114672150.0, 76354444910.0]","[214795223300.0, 158202935530.0, 128123288780.0, 131188185350.0]","[149310132930.0, 150214354670.0, 105209850400.0, 97148386170.0]","[3406229990.0, 17206656300.0, 12153040060.0, 3511621080.0]","[0.026642287635801246, 0.08141852405605318, 0.07299570287456841, 0.028204968724548706]",62420330435.849945,0.05975839965593874
004380.KS,"Samick THK Co., Ltd.",South Korea,KRW,N/A,N/A,281934004224,"[281934004224, 271170000000.0, 307395000000.0, 289800000000.0]","[13620.0, 13100.0, 14850.0, 14000.0]","[0.0, 0.0, 0.0, 0.0]","[224374757520.0, 203694823410.0, 154051792040.0, 162922428020.0]","[249231203860.0, 240332760450.0, 224148538320.0, 224692631760.0]","[270907976510.0, 233318683380.0, 180808728420.0, 197639468970.0]","[985204460.0, 16648775430.0, 11812259050.0, 4458300050.0]","[0.06554177835109941, 0.05482943453025183, 0.045078730893103165, 0.019653248200537734]",-39718961265.474396,-7.098221988727344
002450.KS,"SAMICK MUSICAL INSTRUMENT Co., Ltd",South Korea,KRW,N/A,N/A,106393567232,"[106393567232, 99830063872.0, 132890669440.0, 146260767280.0]","[1313.0, 1232.0, 1640.0, 1805.0]","[0.0, 0.0, 0.0, 0.0]","[190271185360.0, 210295390010.0, 273861932310.0, 205997412740.0]","[343887094840.0, 311263442940.0, 311442867390.0, 416374521210.0]","[271955667070.0, 260906132640.0, 331393678440.0, 399474700850.0]","[3421917440.0, 15101975230.0, 24583625350.0, 10035887790.0]","[0.014893607280523934, 0.043184670933964206, 0.05676142389324448, 0.032250124664650215]",-64118937536.63742,-1.6593158171282385
000520.KS,"Samil Pharmaceutical Co.,Ltd",South Korea,KRW,N/A,N/A,146943967232,"[146943967232, 124579328000.0, 124248000000.0, 136898711337.5]","[8870.0, 7520.0, 7500.0, 8263.63671875]","[NaN, NaN, NaN, NaN]","[81115093230.0, 74781467480.0, 76710526470.0, 72523350170.0]","[289565003790.0, 281919029150.0, 149694456570.0, 119137576810.0]","[242852725250.0, 230880901100.0, 160658490540.0, 128109718230.0]","[1663539530.0, -28287010.0, -5346662640.0, 1340563620.0]","[0.01921578765636491, -0.0005022278877308449, NaN, 0.047677529066506054]",-154697945519.01404,-0.9498766563382641
009470.KS,"Samwha Electric Co.,Ltd.",South Korea,KRW,N/A,N/A,440480399360,"[440480399360, 170636556000.0, 154763388000.0, 210980858000.0]","[66600.0, 25800.0, 23400.0, 31900.0]","[0.0, 0.0, 0.0, 0.0]","[79607897710.0, 86861007970.0, 97173356510.0, 77390762370.0]","[59630590910.0, 52254261810.0, 61466799270.0, 59649135100.0]","[45172483580.0, 50062914990.0, 71761025140.0, 69343133470.0]","[5557236330.0, 10654998480.0, 14093458880.0, 4211940680.0]","[0.08251319794086706, 0.14879938778920884, 0.20911771396808157, 0.10006820846974036]",98443701739.91547,0.2234916738246472
136490.KS,"Sunjin Co.,Ltd.",South Korea,KRW,N/A,N/A,187855683584,"[187855683584, 213775008000.0, 307940640000.0, 394734720000.0]","[7900.0, 8990.0, 12950.0, 16600.0]","[0.0, 0.0, 0.0, 0.0]","[640404859340.0, 718357025910.0, 657162042380.0, 538652737120.0]","[617719693680.0, 615259151430.0, 591730344710.0, 581070692040.0]","[815022296700.0, 892994227020.0, 834028357470.0, 735683840460.0]","[13918317100.0, 23187341870.0, 31993605150.0, 83607675720.0]","[0.023336448850149235, 0.03489687278793856, 0.043420354147683735, 0.11061471090104807]",-103117449576.73865,-1.821764253820109
000480.KS,"CR Holdings Co., LTD.",South Korea,KRW,N/A,N/A,255790923776,"[255790923776, 520089845350.1953, 481977288355.66406, 527712364807.03125]","[6200.0, 12606.2216796875, 11682.4287109375, 12790.98046875]","[0.0, 0.0, 0.0, 0.0]","[431029759210.0, 460349348850.0, 415565058720.0, 450746862400.0]","[1190772099730.0, 1160092703820.0, 933770918550.0, 795531053220.0]","[795117752130.0, 793378121820.0, 560656513210.0, 513632071590.0]","[404760830.0, 40923904090.0, 25060266380.0, 33563980500.0]","[0.03872925842625799, 0.04924622511435591, 0.04007503561822077, 0.049359606312082]",-361687913464.29913,-0.7072144637790009
005850.KS,SL Corporation,South Korea,KRW,N/A,N/A,1621153546240,"[1621153546240, 1676420200000.0, 1340215050000.0, 1423114950000.0]","[35200.0, 36400.0, 29100.0, 30900.0]","[0.0, 0.0, 0.0, 0.0]","[2070891916830.0, 1773353010900.0, 1601327668410.0, 1440379978330.0]","[1164842550410.0, 1158283929400.0, 966165465100.0, 898576967800.0]","[1226615063760.0, 1225627791290.0, 1049018848620.0, 913788518460.0]","[335507812650.0, 154729412450.0, 96450532580.0, 65675124930.0]","[0.1616561971650783, 0.08591922739064585, 0.05170549284863974, 0.04088596487996992]",4999731791987.951,3.0840581409355146
123700.KS,"SJM Co., Ltd.",South Korea,KRW,N/A,N/A,56177639424,"[56177639424, 82081774000.0, 65618604500.0, 86919293000.0]","[3600.0, 5260.0, 4205.0, 5570.0]","[0.0, 0.0, 0.0, 0.0]","[180334630210.0, 165731841870.0, 155406543940.0, 147236048290.0]","[71299918590.0, 77543525910.0, 85859244260.0, 77682946590.0]","[52699057450.0, 56088466550.0, 55541850780.0, 51271896340.0]","[17601181780.0, 4924334000.0, 4443633880.0, 2679806540.0]","[0.09050796573635432, 0.026906084484158863, 0.0285438980173643, 0.02793514416456414]",247688547410.30322,4.409023767283583
278470.KS,"APR Co., Ltd.",South Korea,KRW,N/A,N/A,2419407192064,"[2419407192064, NaN, NaN, NaN]","[317500.0, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN]","[219307995670.0, 137024020090.0, 90318935730.0, 62817954590.0]","[68001492570.0, 46106919530.0, 36109894410.0, 29010706740.0]","[90360619460.0, 83864628090.0, 60427749520.0, 40128746170.0]","[81546050950.0, 28962993110.0, 11398827020.0, 7891717270.0]","[0.3991061395714336, 0.24616170975369672, 0.1446855616339421, 0.17061198308198738]",5279723351081.731,2.18223842947974
450080.KS,N/A,South Korea,N/A,N/A,N/A,5898234757120,"[5898234757120, NaN, NaN, NaN]","[85500.0, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN]","[576305363670.0, 265125163060.0, 130243037360.0, NaN]","[527929842120.0, 369787982120.0, 242340863550.0, NaN]","[305137809600.0, 320612563890.0, 304283280980.0, NaN]","[5045159760.0, 15582712500.0, -22979543270.0, NaN]","[NaN, 0.05132590339520555, NaN, NaN]",,
012280.KS,"Yeong Hwa Metal Co., Ltd.",South Korea,KRW,N/A,N/A,49391263744,"[49391263744, 57967569000.0, 71813655000.0, 103070677500.0]","[956.0, 1122.0, 1390.0, 1995.0]","[0.0, 0.0, 0.0, 0.0]","[113167877780.0, 113565734710.0, 96861837410.0, 78387454350.0]","[96834780670.0, 107173201630.0, 114698535400.0, 119202570300.0]","[142474702200.0, 158037883340.0, 150705229830.0, 123903361900.0]","[7535978180.0, 469416270.0, -18521148790.0, -9046781920.0]","[0.0799144212710077, 0.03571041456798436, NaN, NaN]",21661386670.071655,0.43856716811995033
005820.KS,Wonlim Corporation,South Korea,KRW,N/A,N/A,36097368064,"[36097368064, 45970150500.0, 50803701000.0, 51215067000.0]","[17550.0, 22350.0, 24700.0, 24900.0]","[0.0, 0.0, 0.0, 0.0]","[99385495350.0, 78165685350.0, 91448899410.0, 98549746160.0]","[75583983470.0, 91766141120.0, 78834537730.0, 78773635800.0]","[23052297050.0, 26002568470.0, 34844419310.0, 43929962440.0]","[7357156540.0, 7199354360.0, 1409392700.0, 15996357510.0]","[0.08017836951148156, 0.076988886796494, 0.027095321151899065, 0.15060263833222956]",136772770754.617,3.7889956550882404
033270.KS,Korea United Pharm Inc.,South Korea,KRW,N/A,N/A,366311374848,"[366311374848, 343508855000.0, 416329790000.0, 813534890000.0]","[24900.0, 23350.0, 28300.0, 55300.0]","[0.0, 0.0, 0.0, 0.0]","[244734766490.0, 224392334130.0, 204357480230.0, 180923770590.0]","[224125651210.0, 193498532430.0, 175675271230.0, 172509291940.0]","[90179373460.0, 80034380200.0, 79323819790.0, 76542018610.0]","[48261713560.0, 45275093910.0, 28648749060.0, 26613256990.0]","[0.11854705183577434, 0.12519518524984888, 0.08725460790865484, 0.08682655921957619]",742187562656.4692,2.026111154654802
000910.KS,Union Corporation,South Korea,KRW,N/A,N/A,87268843520,"[87268843520, 117867580000.0, 115681956000.0, 117711464000.0]","[5590.0, 7550.0, 7410.0, 7540.0]","[0.0, 0.0, 0.0, 0.0]","[139172431030.0, 140428558010.0, 133771712170.0, 129784918540.0]","[243673845920.0, 235683165310.0, 232393438850.0, 224648841610.0]","[206746720580.0, 201552927080.0, 182516607320.0, 178419689280.0]","[7301201750.0, -10111295150.0, 8796248070.0, 14499861520.0]","[-0.05342052024389479, NaN, 0.050335996010135456, 0.07442469144901333]",,
072130.KS,UANGEL Corporation,South Korea,KRW,N/A,N/A,41958187008,"[41958187008, 48891451000.0, 50744305500.0, 46261593000.0]","[3510.0, 4090.0, 4245.0, 3870.0]","[0.0, 0.0, 0.0, 0.0]","[31100884950.0, 38864441410.0, 41924366510.0, 32297316970.0]","[31848084420.0, 22159190160.0, 19792307090.0, 16270529740.0]","[8118758110.0, 7242894540.0, 9512538390.0, 13146431420.0]","[1437715750.0, 2206744510.0, 14680581710.0, -606484340.0]","[0.026435849278821442, 0.04178116233707559, 0.26731513977636623, NaN]",30734011140.246468,0.7324913999355248
000220.KS,"Yuyu Pharma, Inc.",South Korea,KRW,N/A,N/A,80609935360,"[80609935360, 97451364000.0, 116254899000.0, 155170041000.0]","[4930.0, 5960.0, 7110.0, 9490.0]","[0.0, 0.0, 0.0, 0.0]","[101596545860.0, 96357746320.0, 98887921930.0, 64466554700.0]","[96616980890.0, 98847326460.0, 94097365660.0, 90434452290.0]","[77857871880.0, 71831031370.0, 64300209420.0, 37864565520.0]","[-7180899660.0, -5987680910.0, -2213799730.0, 1283521200.0]","[NaN, NaN, NaN, 0.026929127040630035]",,
139480.KS,E-MART Inc.,South Korea,KRW,N/A,N/A,1684990328832,"[1684990328832, 2343985000000.0, 3187819600000.0, 4152202000000.0]","[62900.0, 87500.0, 119000.0, 155000.0]","[0.0, 0.0, 0.0, 0.0]","[6387789258330.0, 5848734597530.0, 5188352945040.0, 4062967203060.0]","[27056076328130.0, 27352986911180.0, 26053729455900.0, 18277456516290.0]","[19609634816180.0, 19718359591020.0, 18841829087120.0, 11843844819720.0]","[-89092675610.0, 1029282329460.0, 1570745461370.0, 361794825720.0]","[NaN, 0.06808034765748079, 0.10326817130107113, 0.037033451134684]",,
102460.KS,"REYON Pharmaceutical Co., Ltd.",South Korea,KRW,N/A,N/A,270346338304,"[270346338304, 337474400000.0, 495207000000.0, 530971950000.0]","[14740.0, 18400.0, 27000.0, 28950.0]","[0.0, 0.0, 0.0, 0.0]","[99813141570.0, 109006467220.0, 164804436040.0, 117773547680.0]","[399962372110.0, 375685274420.0, 313173736110.0, 199836289340.0]","[251150969110.0, 236926485580.0, 232741035730.0, 87520569280.0]","[3583373120.0, 7433682160.0, 5537251530.0, 3844427140.0]","[0.007989156120637707, 0.0166554253222994, 0.012541550537318655, 0.01407310941274755]",-135722425200.49655,-1.9919061857657618
034590.KS,"Incheon City Gas Co., Ltd.",South Korea,KRW,N/A,N/A,106759798784,"[106759798784, 107996400000.0, 111706200000.0, 115416000000.0]","[25900.0, 26200.0, 27100.0, 28000.0]","[0.0, 0.0, 0.0, 0.0]","[240002539390.0, 226533818330.0, 166400113770.0, 147004640370.0]","[203885001510.0, 196609763450.0, 194180524270.0, 193206928080.0]","[232331240750.0, 223143901920.0, 169182626910.0, 148540215170.0]","[17521308130.0, 12184262610.0, 3713334730.0, 11385367830.0]","[0.0830411093116013, 0.061852126648579045, 0.021406021582898747, 0.05772051937993368]",143626715391.41418,1.3453258345119643
129260.KS,"Intergis Co., Ltd",South Korea,KRW,N/A,N/A,65174568960,"[65174568960, 73638801000.0, 99736843500.0, 117934938000.0]","[2310.0, 2610.0, 3535.0, 4180.0]","[NaN, NaN, NaN, NaN]","[198200870180.0, 195139523470.0, 180548425450.0, 179371974330.0]","[230300579270.0, 238027714150.0, 208033140330.0, 206612530120.0]","[164660988670.0, 178721965120.0, 181665919500.0, 196810354440.0]","[13391642690.0, 30813235700.0, 14652543980.0, 5078918180.0]","[0.05378172043391511, 0.10759349358529571, 0.05611480521330398, 0.0277855039363935]",145718145025.89996,2.2358129459257716
002620.KS,Jeil Pharma Holdings Inc,South Korea,KRW,N/A,N/A,161647083520,"[161647083520, 218753175000.0, 188050975000.0, 379172170000.0]","[10530.0, 14250.0, 12250.0, 24700.0]","[0.0, 0.0, 0.0, 0.0]","[384527206640.0, 352916443850.0, 335143722380.0, 335074174150.0]","[495469784060.0, 512760568320.0, 557277655910.0, 552320893160.0]","[477810922320.0, 445884552550.0, 392107688410.0, 388110850700.0]","[-16249744230.0, -74555735200.0, -3482412400.0, 11431125930.0]","[NaN, NaN, NaN, 0.029633030890364242]",,
004700.KS,"Chokwang Leather Co.,Ltd.",South Korea,KRW,N/A,N/A,182620094464,"[182620094464, 169296638000.0, 169474284000.0, 198963520000.0]","[51400.0, 47650.0, 47700.0, 56000.0]","[0.0, 0.0, 0.0, 0.0]","[99554474620.0, 91336630030.0, 84580230230.0, 105024438380.0]","[404945911050.0, 350698245840.0, 356330329530.0, 238137087010.0]","[69790234650.0, 63994595540.0, 63928944310.0, 28284867800.0]","[9045801550.0, 6061277450.0, 11204041990.0, 19653625600.0]","[0.020570073713563272, 0.015356694750347077, 0.028185502520803807, 0.062448514667469195]",71435993226.01611,0.3911726879546562
120030.KS,"CHOSUN WELDING POHANG Co., Ltd",South Korea,KRW,N/A,N/A,96963158016,"[96963158016, 100447463500.0, 107515620000.0, 133896767500.0]","[97400.0, 100900.0, 108000.0, 134500.0]","[NaN, NaN, NaN, NaN]","[123081991410.0, 112016258370.0, 104086173720.0, 106731080540.0]","[32456192890.0, 33117038220.0, 35462767410.0, 19230305270.0]","[9294843700.0, 9248179270.0, 13139110250.0, 9019080170.0]","[13005386270.0, 10522135280.0, 14543457910.0, 9195278600.0]","[0.089096097854961, 0.07750969724851327, 0.11511726948225291, 0.07867859714252262]",225395180099.7873,2.3245445456984246
071320.KS,Korea District Heating Corp.,South Korea,KRW,N/A,N/A,564461633536,"[564461633536, 303361940000.0, 391938995000.0, 494410490000.0]","[48750.0, 26200.0, 33850.0, 42700.0]","[NaN, NaN, NaN, NaN]","[899641455780.0, 1119357783530.0, 711541147880.0, 583905706480.0]","[7068767673490.0, 6358772096120.0, 5805821316470.0, 5489233390910.0]","[5875165562410.0, 5811126778300.0, 4694183620870.0, 4269404295020.0]","[199404301810.0, -183875394300.0, 21459011210.0, 27936391300.0]","[0.045298588325121264, NaN, 0.012671128365764481, 0.02195812775986924]",,
002780.KS,"ChinHung International, Inc.",South Korea,KRW,N/A,N/A,137707061248,"[137707061248, 189765270000.0, 321364940000.0, 323546150000.0]","[947.0, 1305.0, 2210.0, 2225.0]","[NaN, NaN, NaN, NaN]","[488221311450.0, 332594741200.0, 199532100570.0, 163362307950.0]","[86110143960.0, 119152137670.0, 135085060990.0, 119555170110.0]","[306441209050.0, 227013990000.0, 163663632830.0, 164069256800.0]","[45310969950.0, 49560577250.0, 53413211910.0, 20396827030.0]","[0.16395483374490377, 0.21137233719729437, 0.31823822240582916, 0.18984145113303294]",1157243362411.1238,8.40366029107989
003690.KS,Korean Reinsurance Company,South Korea,KRW,N/A,N/A,1185507442688,"[1185507442688, 922879442697.2656, 962355464232.4219, 960310107302.7344]","[8050.0, 6266.66650390625, 6534.72216796875, 6520.83349609375]","[0.0, 0.0, 0.0, 0.0]","[NaN, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN]","[8813428441680.0, 8301594289100.0, 10589949239000.0, 10064018324510.0]","[283868821000.0, 278461038000.0, 153347325000.0, 142051655000.0]","[0.08735310027425262, 0.10262852519313659, 0.06081049954003145, 0.05794988987585998]",,
044820.KS,"Cosmax BTI, Inc.",South Korea,KRW,N/A,N/A,96121692160,"[96121692160, 83987043600.0, 116569048000.0, 170076152000.0]","[10060.0, 8790.0, 12200.0, 17800.0]","[0.0, 0.0, 0.0, 0.0]","[286997361550.0, 300281651100.0, 273991519800.0, 246576258270.0]","[591275867620.0, 635855006360.0, 680673094650.0, 634988473000.0]","[625876969910.0, 610374632430.0, 612768102870.0, 549329617860.0]","[9061400050.0, -6527925920.0, 14133653200.0, -6438250060.0]","[0.011907783189744114, NaN, 0.009067643010371176, NaN]",,
